BikeID,Duration,Start date,End date,Start station number,Start_station,End station number,End station,Bike number,Member type
518805,378,01/01/2018 09:55,01/01/2018 10:01,31116,California St & Florida Ave NW,31104,Adams Mill & Columbia Rd NW,W00661,Member
518806,662,01/01/2018 09:55,01/01/2018 10:06,31229,New Hampshire Ave & T St NW,31215,Georgetown Harbor / 30th St NW,W23286,Member
518807,212,01/01/2018 09:57,01/01/2018 10:01,31400,Georgia & New Hampshire Ave NW,31602,Park Rd & Holmead Pl NW,W22563,Member
518808,193,01/01/2018 09:58,01/01/2018 10:02,31278,18th & R St NW,31201,15th & P St NW,W20371,Member
518809,399,01/01/2018 09:59,01/01/2018 10:06,31105,14th & Harvard St NW,31110,20th St & Florida Ave NW,W00847,Member
518810,254,01/01/2018 10:01,01/01/2018 10:05,31281,8th & O St NW,31519,1st & O St NW,W01083,Member
518811,1126,01/01/2018 10:02,01/01/2018 10:21,31405,Georgia Ave & Emerson St NW,31213,17th & K St NW,W21529,Member
518812,435,01/01/2018 10:02,01/01/2018 10:09,31231,14th & D St NW / Ronald Reagan Building,31266,11th & M St NW,W22820,Member
518813,474,01/01/2018 10:03,01/01/2018 10:11,31110,20th St & Florida Ave NW,31105,14th & Harvard St NW,W21501,Member
518814,662,01/01/2018 10:03,01/01/2018 10:14,31903,Royal & Wilkes St,31048,King St Metro South,W23279,Member
518815,1459,01/01/2018 10:04,01/01/2018 10:28,31646,Maine Ave & 9th St SW,31624,North Capitol St & F St NW,W22415,Member
518816,301,01/01/2018 10:05,01/01/2018 10:10,31266,11th & M St NW,31201,15th & P St NW,W21642,Member
518817,714,01/01/2018 10:06,01/01/2018 10:18,31120,10th & Florida Ave NW,31233,17th & K St NW / Farragut Square,W20952,Member
518818,2071,01/01/2018 10:08,01/01/2018 10:43,31223,Convention Center / 7th & M St NW,31230,Metro Center / 12th & G St NW,W23102,Member
518819,275,01/01/2018 10:15,01/01/2018 10:19,31281,8th & O St NW,31228,8th & H St NW,W01098,Member
518820,462,01/01/2018 10:17,01/01/2018 10:24,31107,Lamont & Mt Pleasant NW,31214,17th & Corcoran St NW,W21523,Member
518821,1597,01/01/2018 10:17,01/01/2018 10:44,31902,Wilson Blvd & N Illinois St,31072,31st & Woodrow St S,W22122,Member
518822,1624,01/01/2018 10:17,01/01/2018 10:44,31260,23rd & E St NW,31077,Iwo Jima Memorial/N Meade & 14th St N,W22148,Member
518823,239,01/01/2018 10:17,01/01/2018 10:21,31229,New Hampshire Ave & T St NW,31268,12th & U St NW,W21475,Member
518824,1074,01/01/2018 10:19,01/01/2018 10:37,31200,Massachusetts Ave & Dupont Circle NW,31616,3rd & H St NE,W23022,Member
518825,87,01/01/2018 10:21,01/01/2018 10:23,31119,14th & Belmont St NW,31101,14th & V St NW,W21361,Member
518826,191,01/01/2018 10:22,01/01/2018 10:25,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W01190,Member
518827,3159,01/01/2018 10:22,01/01/2018 11:14,31403,5th & Kennedy St NW,31404,9th & Upshur St NW,W01215,Member
518828,322,01/01/2018 10:23,01/01/2018 10:29,31602,Park Rd & Holmead Pl NW,31119,14th & Belmont St NW,W21168,Member
518829,303,01/01/2018 10:24,01/01/2018 10:29,31089,Court House Metro / 15th & N Uhle St,31021,Clarendon Blvd & N Fillmore St,W00367,Member
518830,291,01/01/2018 10:24,01/01/2018 10:29,31089,Court House Metro / 15th & N Uhle St,31021,Clarendon Blvd & N Fillmore St,W20917,Member
518831,314,01/01/2018 10:24,01/01/2018 10:29,31645,6th & K St NE,31641,2nd St & Massachusetts Ave NE,W22815,Member
518832,393,01/01/2018 10:25,01/01/2018 10:31,31202,14th & R St NW,31212,21st & M St NW,W20337,Member
518833,2246,01/01/2018 10:25,01/01/2018 11:02,31225,C & O Canal & Wisconsin Ave NW,31400,Georgia & New Hampshire Ave NW,W20618,Member
518834,1023,01/01/2018 10:27,01/01/2018 10:44,31616,3rd & H St NE,31321,15th St & Constitution Ave NW,W23009,Member
518835,1045,01/01/2018 10:27,01/01/2018 10:44,31616,3rd & H St NE,31321,15th St & Constitution Ave NW,W01361,Casual
518836,1192,01/01/2018 10:29,01/01/2018 10:49,31519,1st & O St NW,31708,Anacostia Ave & Benning Rd NE / River Terrace,W01384,Member
518837,321,01/01/2018 10:30,01/01/2018 10:35,31229,New Hampshire Ave & T St NW,31213,17th & K St NW,W21370,Member
518838,390,01/01/2018 10:31,01/01/2018 10:37,31221,18th & M St NW,31229,New Hampshire Ave & T St NW,W00829,Member
518839,419,01/01/2018 10:32,01/01/2018 10:39,31245,7th & R St NW / Shaw Library,31241,Thomas Circle,W22608,Member
518840,209,01/01/2018 10:33,01/01/2018 10:37,31201,15th & P St NW,31278,18th & R St NW,W20371,Member
518841,566,01/01/2018 10:33,01/01/2018 10:43,31902,Wilson Blvd & N Illinois St,31037,Ballston Metro / N Stuart & 9th St N,W22200,Member
518842,365,01/01/2018 10:34,01/01/2018 10:40,31111,10th & U St NW,31282,16th & R St NW,W20649,Member
518843,197,01/01/2018 10:34,01/01/2018 10:37,31629,8th & East Capitol St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W23337,Member
518844,179,01/01/2018 10:34,01/01/2018 10:37,31629,8th & East Capitol St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W22528,Member
518845,542,01/01/2018 10:34,01/01/2018 10:43,31506,1st & Rhode Island Ave NW,31202,14th & R St NW,W20463,Member
518846,1012,01/01/2018 10:35,01/01/2018 10:52,31632,15th & F St NE,31262,11th & F St NW,W22697,Member
518847,566,01/01/2018 10:36,01/01/2018 10:46,31265,5th St & Massachusetts Ave NW,31645,6th & K St NE,W01005,Member
518848,788,01/01/2018 10:37,01/01/2018 10:50,31102,11th & Kenyon St NW,31230,Metro Center / 12th & G St NW,W21366,Member
518849,467,01/01/2018 10:40,01/01/2018 10:48,31503,Florida Ave & R St NW,31281,8th & O St NW,W22823,Member
518850,450,01/01/2018 10:41,01/01/2018 10:49,31200,Massachusetts Ave & Dupont Circle NW,31312,Wisconsin Ave & O St NW,W00417,Member
518851,236,01/01/2018 10:44,01/01/2018 10:48,31116,California St & Florida Ave NW,31229,New Hampshire Ave & T St NW,W22775,Member
518852,463,01/01/2018 10:46,01/01/2018 10:53,31121,Calvert St & Woodley Pl NW,31114,18th St & Wyoming Ave NW,W21942,Member
518853,458,01/01/2018 10:46,01/01/2018 10:53,31121,Calvert St & Woodley Pl NW,31114,18th St & Wyoming Ave NW,W22907,Member
518854,275,01/01/2018 10:46,01/01/2018 10:51,31506,1st & Rhode Island Ave NW,31109,7th & T St NW,W21155,Casual
518855,434,01/01/2018 10:47,01/01/2018 10:54,31103,16th & Harvard St NW,31201,15th & P St NW,W01467,Member
518856,4232,01/01/2018 10:48,01/01/2018 11:59,31108,4th & M St SW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W23407,Member
518857,455,01/01/2018 10:49,01/01/2018 10:56,31268,12th & U St NW,31278,18th & R St NW,W21557,Member
518858,4185,01/01/2018 10:49,01/01/2018 11:59,31108,4th & M St SW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W23264,Member
518859,196,01/01/2018 10:50,01/01/2018 10:53,31117,15th & Euclid St  NW,31122,16th & Irving St NW,W21766,Member
518860,952,01/01/2018 10:52,01/01/2018 11:08,31107,Lamont & Mt Pleasant NW,31107,Lamont & Mt Pleasant NW,W20583,Casual
518861,454,01/01/2018 10:52,01/01/2018 11:00,31630,15th & East Capitol St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W21717,Member
518862,83356,01/01/2018 10:53,02/01/2018 10:02,31107,Lamont & Mt Pleasant NW,31107,Lamont & Mt Pleasant NW,W23019,Casual
518863,220,01/01/2018 10:53,01/01/2018 10:57,31200,Massachusetts Ave & Dupont Circle NW,31229,New Hampshire Ave & T St NW,W00245,Member
518864,304,01/01/2018 10:54,01/01/2018 10:59,31111,10th & U St NW,31202,14th & R St NW,W21422,Member
518865,410,01/01/2018 10:55,01/01/2018 11:01,31509,New Jersey Ave & R St NW,31201,15th & P St NW,W00727,Member
518866,502,01/01/2018 10:58,01/01/2018 11:07,31298,15th & M St NW,31128,23rd & M St NW,W22215,Member
518867,129,01/01/2018 10:58,01/01/2018 11:01,31123,14th & Girard St NW,31119,14th & Belmont St NW,W21282,Member
518868,959,01/01/2018 10:59,01/01/2018 11:15,31213,17th & K St NW,31277,17th & G St NW,W21529,Casual
518869,923,01/01/2018 10:59,01/01/2018 11:15,31213,17th & K St NW,31277,17th & G St NW,W21480,Casual
518870,2443,01/01/2018 10:59,01/01/2018 11:40,31624,North Capitol St & F St NW,31267,17th St & Massachusetts Ave NW,W22415,Member
518871,310,01/01/2018 11:00,01/01/2018 11:06,31021,Clarendon Blvd & N Fillmore St,31089,Court House Metro / 15th & N Uhle St,W00367,Member
518872,304,01/01/2018 11:00,01/01/2018 11:05,31021,Clarendon Blvd & N Fillmore St,31089,Court House Metro / 15th & N Uhle St,W20917,Member
518873,428,01/01/2018 11:00,01/01/2018 11:08,31229,New Hampshire Ave & T St NW,31203,14th & Rhode Island Ave NW,W22775,Member
518874,240,01/01/2018 11:01,01/01/2018 11:05,31286,11th & O St NW,31241,Thomas Circle,W22490,Member
518875,534,01/01/2018 11:02,01/01/2018 11:11,31118,3rd & Elm St NW,31241,Thomas Circle,W21036,Member
518876,417,01/01/2018 11:03,01/01/2018 11:10,31918,Madison & Fairfax St,31041,Prince St & Union St,W20059,Member
518877,586,01/01/2018 11:07,01/01/2018 11:17,31201,15th & P St NW,31103,16th & Harvard St NW,W01467,Member
518878,122,01/01/2018 11:08,01/01/2018 11:10,31128,23rd & M St NW,31237,25th St & Pennsylvania Ave NW,W20955,Member
518879,206,01/01/2018 11:08,01/01/2018 11:12,31519,1st & O St NW,31281,8th & O St NW,W22952,Member
518880,3648,01/01/2018 11:09,01/01/2018 12:10,31638,1st & H St NW,31627,3rd & M St NE,W00542,Member
518881,1826,01/01/2018 11:11,01/01/2018 11:42,31285,22nd & P ST NW,31285,22nd & P ST NW,W22402,Casual
518882,483,01/01/2018 11:12,01/01/2018 11:20,31268,12th & U St NW,31239,Rhode Island & Connecticut Ave NW,W01300,Member
518883,253,01/01/2018 11:13,01/01/2018 11:17,31617,Bladensburg Rd & Benning Rd NE,31617,Bladensburg Rd & Benning Rd NE,W22962,Member
518884,295,01/01/2018 11:13,01/01/2018 11:18,31223,Convention Center / 7th & M St NW,31266,11th & M St NW,W22409,Member
518885,205,01/01/2018 11:15,01/01/2018 11:18,31089,Court House Metro / 15th & N Uhle St,31028,N Veitch & Key Blvd,W00367,Casual
518886,83,01/01/2018 11:15,01/01/2018 11:17,31000,Eads St & 15th St S,31000,Eads St & 15th St S,W22751,Member
518887,144,01/01/2018 11:15,01/01/2018 11:18,31089,Court House Metro / 15th & N Uhle St,31028,N Veitch & Key Blvd,W20250,Member
518888,404,01/01/2018 11:16,01/01/2018 11:23,31124,14th & Irving St NW,31400,Georgia & New Hampshire Ave NW,W20933,Member
518889,743,01/01/2018 11:17,01/01/2018 11:29,31245,7th & R St NW / Shaw Library,31255,24th & N St NW,W22673,Member
518890,336,01/01/2018 11:17,01/01/2018 11:23,31226,34th St & Wisconsin Ave NW,31225,C & O Canal & Wisconsin Ave NW,W01155,Member
518891,458,01/01/2018 11:18,01/01/2018 11:26,31304,36th & Calvert St NW / Glover Park,31305,Connecticut Ave & Newark St NW / Cleveland Park,W00124,Member
518892,599,01/01/2018 11:18,01/01/2018 11:28,31304,36th & Calvert St NW / Glover Park,31014,Lynn & 19th St North,W22137,Member
518893,743,01/01/2018 11:19,01/01/2018 11:32,31506,1st & Rhode Island Ave NW,31101,14th & V St NW,W22924,Member
518894,1109,01/01/2018 11:19,01/01/2018 11:38,31617,Bladensburg Rd & Benning Rd NE,31269,3rd St & Pennsylvania Ave SE,W21070,Member
518895,1095,01/01/2018 11:20,01/01/2018 11:38,31617,Bladensburg Rd & Benning Rd NE,31269,3rd St & Pennsylvania Ave SE,W22962,Member
518896,1129,01/01/2018 11:20,01/01/2018 11:38,31028,N Veitch & Key Blvd,31295,Potomac & M St NW,W20250,Member
518897,1282,01/01/2018 11:20,01/01/2018 11:41,31000,Eads St & 15th St S,31249,Jefferson Memorial,W22212,Member
518898,1132,01/01/2018 11:20,01/01/2018 11:39,31028,N Veitch & Key Blvd,31295,Potomac & M St NW,W00367,Casual
518899,95,01/01/2018 11:20,01/01/2018 11:21,31286,11th & O St NW,31281,8th & O St NW,W00204,Member
518900,833,01/01/2018 11:21,01/01/2018 11:35,31606,Potomac & Pennsylvania Ave SE,31615,6th & H St NE,W22615,Member
518901,3511,01/01/2018 11:22,01/01/2018 12:21,31001,18th & Eads St.,31001,18th & Eads St.,W20859,Member
518902,420,01/01/2018 11:23,01/01/2018 11:30,31509,New Jersey Ave & R St NW,31600,5th & K St NW,W22093,Member
518903,137,01/01/2018 11:23,01/01/2018 11:25,31128,23rd & M St NW,31246,M St & Pennsylvania Ave NW,W00428,Member
518904,180,01/01/2018 11:23,01/01/2018 11:26,31631,8th & F St NE,31623,Columbus Circle / Union Station,W21902,Member
518905,186,01/01/2018 11:23,01/01/2018 11:26,31126,11th & Girard St NW,31111,10th & U St NW,W21585,Member
518906,357,01/01/2018 11:25,01/01/2018 11:31,31201,15th & P St NW,31125,15th & W St NW,W21642,Member
518907,903,01/01/2018 11:25,01/01/2018 11:40,31620,5th & F St NW,31644,12th St & Pennsylvania Ave SE,W22782,Casual
518908,78618,01/01/2018 11:26,02/01/2018 09:17,31263,10th & K St NW,31256,10th & E St NW,W00517,Member
518909,509,01/01/2018 11:27,01/01/2018 11:36,31203,14th & Rhode Island Ave NW,31270,8th & D St NW,W22922,Member
518910,444,01/01/2018 11:28,01/01/2018 11:35,31280,11th & S St NW,31254,15th & K St NW,W23147,Member
518911,239,01/01/2018 11:28,01/01/2018 11:32,31029,N Veitch  & 20th St N,31089,Court House Metro / 15th & N Uhle St,W01172,Casual
518912,1036,01/01/2018 11:28,01/01/2018 11:46,31277,17th & G St NW,31258,Lincoln Memorial,W21529,Casual
518913,1042,01/01/2018 11:28,01/01/2018 11:46,31277,17th & G St NW,31258,Lincoln Memorial,W21480,Casual
518914,844,01/01/2018 11:29,01/01/2018 11:43,31400,Georgia & New Hampshire Ave NW,31122,16th & Irving St NW,W20618,Member
518915,644,01/01/2018 11:29,01/01/2018 11:40,31213,17th & K St NW,31636,New Jersey Ave & N St NW/Dunbar HS,W22553,Member
518916,491,01/01/2018 11:29,01/01/2018 11:37,31612,D St & Maryland Ave NE,31625,3rd & G St SE,W21782,Member
518917,532,01/01/2018 11:29,01/01/2018 11:38,31244,4th & E St SW,31232,7th & F St NW / National Portrait Gallery,W00408,Member
518918,293,01/01/2018 11:29,01/01/2018 11:34,31602,Park Rd & Holmead Pl NW,31400,Georgia & New Hampshire Ave NW,W01099,Member
518919,340,01/01/2018 11:30,01/01/2018 11:35,31201,15th & P St NW,31111,10th & U St NW,W01066,Member
518920,1328,01/01/2018 11:31,01/01/2018 11:53,31641,2nd St & Massachusetts Ave NE,31516,Rhode Island Ave Metro,W23248,Member
518921,332,01/01/2018 11:31,01/01/2018 11:36,31266,11th & M St NW,31223,Convention Center / 7th & M St NW,W01399,Member
518922,741,01/01/2018 11:31,01/01/2018 11:43,31266,11th & M St NW,31116,California St & Florida Ave NW,W22082,Casual
518923,872,01/01/2018 11:34,01/01/2018 11:49,31611,13th & H St NE,31223,Convention Center / 7th & M St NW,W22756,Member
518924,344,01/01/2018 11:34,01/01/2018 11:40,31641,2nd St & Massachusetts Ave NE,31645,6th & K St NE,W00198,Member
518925,764,01/01/2018 11:34,01/01/2018 11:47,31117,15th & Euclid St  NW,31255,24th & N St NW,W00918,Member
518926,1627,01/01/2018 11:34,01/01/2018 12:02,31632,15th & F St NE,31632,15th & F St NE,W23217,Member
518927,638,01/01/2018 11:34,01/01/2018 11:45,31233,17th & K St NW / Farragut Square,31101,14th & V St NW,W20952,Member
518928,738,01/01/2018 11:36,01/01/2018 11:48,31645,6th & K St NE,31228,8th & H St NW,W00218,Casual
518929,189,01/01/2018 11:37,01/01/2018 11:40,31266,11th & M St NW,31203,14th & Rhode Island Ave NW,W20862,Member
518930,902,01/01/2018 11:37,01/01/2018 11:52,31640,Maryland Ave & E St NE,31288,4th St & Madison Dr NW,W20031,Member
518931,699,01/01/2018 11:37,01/01/2018 11:49,31225,C & O Canal & Wisconsin Ave NW,31234,20th & O St NW / Dupont South,W01155,Member
518932,871,01/01/2018 11:38,01/01/2018 11:52,31640,Maryland Ave & E St NE,31288,4th St & Madison Dr NW,W00067,Member
518933,435,01/01/2018 11:38,01/01/2018 11:46,31119,14th & Belmont St NW,31201,15th & P St NW,W22372,Member
518934,1310,01/01/2018 11:39,01/01/2018 12:01,31406,14th & Upshur St NW,31224,19th & L St NW,W00499,Member
518935,197,01/01/2018 11:39,01/01/2018 11:43,31109,7th & T St NW,31281,8th & O St NW,W23285,Member
518936,869,01/01/2018 11:40,01/01/2018 11:54,31214,17th & Corcoran St NW,31107,Lamont & Mt Pleasant NW,W21523,Member
518937,342,01/01/2018 11:40,01/01/2018 11:46,31121,Calvert St & Woodley Pl NW,31229,New Hampshire Ave & T St NW,W23404,Member
518938,132,01/01/2018 11:41,01/01/2018 11:43,31237,25th St & Pennsylvania Ave NW,31246,M St & Pennsylvania Ave NW,W20513,Member
518939,886,01/01/2018 11:42,01/01/2018 11:57,31612,D St & Maryland Ave NE,31615,6th & H St NE,W23326,Member
518940,563,01/01/2018 11:44,01/01/2018 11:54,31126,11th & Girard St NW,31600,5th & K St NW,W23086,Member
518941,802,01/01/2018 11:45,01/01/2018 11:59,31282,16th & R St NW,31228,8th & H St NW,W21811,Member
518942,1902,01/01/2018 11:46,01/01/2018 12:18,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W20494,Casual
518943,663,01/01/2018 11:46,01/01/2018 11:57,31307,3000 Connecticut Ave NW / National Zoo,31101,14th & V St NW,W20386,Member
518944,531,01/01/2018 11:47,01/01/2018 11:56,31600,5th & K St NW,31623,Columbus Circle / Union Station,W23002,Member
518945,737,01/01/2018 11:47,01/01/2018 12:00,31249,Jefferson Memorial,31258,Lincoln Memorial,W22212,Member
518946,620,01/01/2018 11:48,01/01/2018 11:58,31506,1st & Rhode Island Ave NW,31239,Rhode Island & Connecticut Ave NW,W23311,Member
518947,615,01/01/2018 11:48,01/01/2018 11:59,31506,1st & Rhode Island Ave NW,31239,Rhode Island & Connecticut Ave NW,W20960,Member
518948,735,01/01/2018 11:49,01/01/2018 12:01,31629,8th & East Capitol St NE,31218,L'Enfant Plaza / 7th & C St SW,W21777,Member
518949,738,01/01/2018 11:49,01/01/2018 12:01,31629,8th & East Capitol St NE,31218,L'Enfant Plaza / 7th & C St SW,W22909,Member
518950,277,01/01/2018 11:50,01/01/2018 11:54,31116,California St & Florida Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W21543,Member
518951,265,01/01/2018 11:50,01/01/2018 11:54,31116,California St & Florida Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W20842,Member
518952,1003,01/01/2018 11:51,01/01/2018 12:07,31307,3000 Connecticut Ave NW / National Zoo,31101,14th & V St NW,W20679,Member
518953,138,01/01/2018 11:52,01/01/2018 11:54,31281,8th & O St NW,31286,11th & O St NW,W22871,Member
518954,609,01/01/2018 11:52,01/01/2018 12:02,31305,Connecticut Ave & Newark St NW / Cleveland Park,31278,18th & R St NW,W01001,Member
518955,102,01/01/2018 11:52,01/01/2018 11:54,31266,11th & M St NW,31223,Convention Center / 7th & M St NW,W01162,Member
518956,264,01/01/2018 11:53,01/01/2018 11:57,31618,4th & East Capitol St NE,31623,Columbus Circle / Union Station,W20918,Member
518957,350,01/01/2018 11:54,01/01/2018 12:00,31278,18th & R St NW,31201,15th & P St NW,W21557,Member
518958,1399,01/01/2018 11:54,01/01/2018 12:17,31278,18th & R St NW,31278,18th & R St NW,W21628,Member
518959,773,01/01/2018 11:56,01/01/2018 12:09,31280,11th & S St NW,31285,22nd & P ST NW,W21907,Casual
518960,784,01/01/2018 11:56,01/01/2018 12:09,31128,23rd & M St NW,31266,11th & M St NW,W22215,Member
518961,1001,01/01/2018 11:56,01/01/2018 12:13,31296,Columbia & Ontario Rd NW,31230,Metro Center / 12th & G St NW,W20560,Member
518962,639,01/01/2018 11:57,01/01/2018 12:08,31119,14th & Belmont St NW,31267,17th St & Massachusetts Ave NW,W00706,Member
518963,390,01/01/2018 11:58,01/01/2018 12:04,31241,Thomas Circle,31285,22nd & P ST NW,W21286,Member
518964,1504,01/01/2018 11:58,01/01/2018 12:23,31267,17th St & Massachusetts Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W22383,Member
518965,198,01/01/2018 11:58,01/01/2018 12:01,31640,Maryland Ave & E St NE,31615,6th & H St NE,W22814,Member
518966,335,01/01/2018 11:59,01/01/2018 12:04,31200,Massachusetts Ave & Dupont Circle NW,31128,23rd & M St NW,W01422,Member
518967,1011,01/01/2018 11:59,01/01/2018 12:16,31281,8th & O St NW,31281,8th & O St NW,W20753,Member
518968,237,01/01/2018 12:00,01/01/2018 12:04,31615,6th & H St NE,31623,Columbus Circle / Union Station,W23142,Member
518969,980,01/01/2018 12:00,01/01/2018 12:16,31124,14th & Irving St NW,31519,1st & O St NW,W20822,Member
518970,123,01/01/2018 12:01,01/01/2018 12:03,31298,15th & M St NW,31203,14th & Rhode Island Ave NW,W22033,Member
